Month,Fish_Weight,Survival_Rate,Age_Months,Temperature,Dissolved_Oxygen,pH,Salinity (ppt)
March,286.5,96.3,1.0,28.35,7.89,7.97,4.89
March,286.5,96.3,1.0,28.35,7.89,7.97,2.09
March,286.5,96.3,1.0,28.35,7.89,7.97,4.37
March,286.5,96.3,1.0,28.35,7.89,7.97,3.93
March,286.5,96.3,1.0,28.35,7.89,7.97,2.88
March,286.5,96.3,1.0,28.35,7.89,7.97,3.72
March,286.5,96.3,1.0,28.35,7.89,7.97,4.4
March,286.5,96.3,1.0,28.35,7.89,7.97,2.08
March,286.5,96.3,1.0,28.35,7.89,7.97,1.7
March,286.5,96.3,1.0,28.35,7.89,7.97,3.37
March,286.5,96.3,1.0,28.35,7.89,7.97,4.06
March,286.5,96.3,1.0,28.35,7.89,7.97,3.84
March,286.5,96.3,1.0,28.35,7.89,7.97,4.01
March,286.5,96.3,1.0,28.35,7.89,7.97,2.23
March,286.5,96.3,1.0,28.35,7.89,7.97,4.11
March,286.5,96.3,1.0,28.35,7.89,7.97,0.69
March,286.5,96.3,1.0,28.35,7.89,7.97,2.77
March,286.5,96.3,1.0,28.35,7.89,7.97,0.13
March,286.5,96.3,1.0,28.35,7.89,7.97,1.69
March,286.5,96.3,1.0,28.35,7.89,7.97,1.9
March,286.5,96.3,1.0,28.35,7.89,7.97,2.04
March,286.5,96.3,1.0,28.35,7.89,7.97,3.51
March,286.5,96.3,1.0,28.35,7.89,7.97,2.0
March,286.5,96.3,1.0,28.35,7.89,7.97,2.3
March,286.5,96.3,1.0,28.35,7.89,7.97,1.26
March,286.5,96.3,1.0,28.35,7.89,7.97,1.93
March,286.5,96.3,1.0,28.35,7.89,7.97,1.21
March,286.5,96.3,1.0,28.35,7.89,7.97,0.46
March,286.5,96.3,1.0,28.35,7.89,7.97,3.06
March,286.5,96.3,1.0,28.35,7.89,7.97,3.37
March,286.5,96.3,1.0,28.35,7.89,7.97,3.14
March,286.5,96.3,1.0,28.35,7.89,7.97,2.37
March,286.5,96.3,1.0,28.35,7.89,7.97,1.96
March,286.5,96.3,1.0,28.35,7.89,7.97,4.33
March,286.5,96.3,1.0,28.35,7.89,7.97,2.64
March,286.5,96.3,1.0,28.35,7.89,7.97,2.45
March,286.5,96.3,1.0,28.35,7.89,7.97,0.23
March,286.5,96.3,1.0,28.35,7.89,7.97,1.77
March,286.5,96.3,1.0,28.35,7.89,7.97,1.96
March,286.5,96.3,1.0,28.35,7.89,7.97,2.05
March,286.5,96.3,1.0,28.35,7.89,7.97,2.94
March,286.5,96.3,1.0,28.35,7.89,7.97,2.71
March,286.5,96.3,1.0,28.35,7.89,7.97,3.08
March,286.5,96.3,1.0,28.35,7.89,7.97,3.85
March,286.5,96.3,1.0,28.35,7.89,7.97,4.08
March,286.5,96.3,1.0,28.35,7.89,7.97,3.62
March,286.5,96.3,1.0,28.35,7.89,7.97,4.78
March,286.5,96.3,1.0,28.35,7.89,7.97,0.19
March,286.5,96.3,1.0,28.35,7.89,7.97,1.06
March,286.5,96.3,1.0,28.35,7.89,7.97,0.14
March,286.5,96.3,1.0,28.35,7.89,7.97,3.27
March,286.5,96.3,1.0,28.35,7.89,7.97,4.5
March,286.5,96.3,1.0,28.35,7.89,7.97,1.29
March,286.5,96.3,1.0,28.35,7.89,7.97,4.64
March,286.5,96.3,1.0,28.35,7.89,7.97,0.4
March,286.5,96.3,1.0,28.35,7.89,7.97,4.68
March,286.5,96.3,1.0,28.35,7.89,7.97,1.82
March,286.5,96.3,1.0,28.35,7.89,7.97,0.6
March,286.5,96.3,1.0,28.35,7.89,7.97,2.48
March,286.5,96.3,1.0,28.35,7.89,7.97,1.36
March,286.5,96.3,1.0,28.35,7.89,7.97,1.5
March,286.5,96.3,1.0,28.35,7.89,7.97,1.61
March,286.5,96.3,1.0,28.35,7.89,7.97,4.03
March,286.5,96.3,1.0,28.35,7.89,7.97,2.74
March,286.5,96.3,1.0,28.35,7.89,7.97,1.63
March,286.5,96.3,1.0,28.35,7.89,7.97,3.09
March,286.5,96.3,1.0,28.35,7.89,7.97,3.61
March,286.5,96.3,1.0,28.35,7.89,7.97,1.44
March,286.5,96.3,1.0,28.35,7.89,7.97,2.13
March,286.5,96.3,1.0,28.35,7.89,7.97,0.7
March,286.5,96.3,1.0,28.35,7.89,7.97,0.99
March,286.5,96.3,1.0,28.35,7.89,7.97,3.44
March,286.5,96.3,1.0,28.35,7.89,7.97,0.99
March,286.5,96.3,1.0,28.35,7.89,7.97,2.67
March,286.5,96.3,1.0,28.35,7.89,7.97,3.57
March,286.5,96.3,1.0,28.35,7.89,7.97,0.62
March,286.5,96.3,1.0,28.35,7.89,7.97,2.88
March,286.5,96.3,1.0,28.35,7.89,7.97,1.36
March,286.5,96.3,1.0,28.35,7.89,7.97,4.82
March,286.5,96.3,1.0,28.35,7.89,7.97,2.47
March,286.5,96.3,1.0,28.35,7.89,7.97,4.05
March,286.5,96.3,1.0,28.35,7.89,7.97,2.8
March,286.5,96.3,1.0,28.35,7.89,7.97,0.31
March,286.5,96.3,1.0,28.35,7.89,7.97,3.2
March,286.5,96.3,1.0,28.35,7.89,7.97,4.76
March,286.5,96.3,1.0,28.35,7.89,7.97,3.05
March,286.5,96.3,1.0,28.35,7.89,7.97,4.11
March,286.5,96.3,1.0,28.35,7.89,7.97,4.43
March,286.5,96.3,1.0,28.35,7.89,7.97,1.22
March,286.5,96.3,1.0,28.35,7.89,7.97,1.14
March,286.5,96.3,1.0,28.35,7.89,7.97,3.09
March,286.5,96.3,1.0,28.35,7.89,7.97,2.11
March,286.5,96.3,1.0,28.35,7.89,7.97,4.22
March,286.5,96.3,1.0,28.35,7.89,7.97,4.51
March,286.5,96.3,1.0,28.35,7.89,7.97,1.83
March,286.5,96.3,1.0,28.35,7.89,7.97,1.26
March,286.5,96.3,1.0,28.35,7.89,7.97,3.92
March,286.5,96.3,1.0,28.35,7.89,7.97,1.45
March,286.5,96.3,1.0,28.35,7.89,7.97,4.13
March,286.5,96.3,1.0,28.35,7.89,7.97,2.18
March,286.5,96.3,1.0,28.35,7.89,7.97,3.37
March,286.5,96.3,1.0,28.35,7.89,7.97,0.57
March,286.5,96.3,1.0,28.35,7.89,7.97,3.16
March,286.5,96.3,1.0,28.35,7.89,7.97,2.31
March,286.5,96.3,1.0,28.35,7.89,7.97,2.97
March,286.5,96.3,1.0,28.35,7.89,7.97,0.92
March,286.5,96.3,1.0,28.35,7.89,7.97,3.71
March,286.5,96.3,1.0,28.35,7.89,7.97,4.33
March,286.5,96.3,1.0,28.35,7.89,7.97,1.16
March,286.5,96.3,1.0,28.35,7.89,7.97,0.57
March,286.5,96.3,1.0,28.35,7.89,7.97,0.22
March,286.5,96.3,1.0,28.35,7.89,7.97,3.25
March,286.5,96.3,1.0,28.35,7.89,7.97,3.07
March,286.5,96.3,1.0,28.35,7.89,7.97,2.78
March,286.5,96.3,1.0,28.35,7.89,7.97,1.24
March,286.5,96.3,1.0,28.35,7.89,7.97,2.02
March,286.5,96.3,1.0,28.35,7.89,7.97,3.01
March,286.5,96.3,1.0,28.35,7.89,7.97,2.53
March,286.5,96.3,1.0,28.35,7.89,7.97,4.94
March,286.5,96.3,1.0,28.35,7.89,7.97,0.77
March,286.5,96.3,1.0,28.35,7.89,7.97,3.51
March,286.5,96.3,1.0,28.35,7.89,7.97,2.08
March,286.5,96.3,1.0,28.35,7.89,7.97,2.2
March,286.5,96.3,1.0,28.35,7.89,7.97,3.62
March,286.5,96.3,1.0,28.35,7.89,7.97,3.49
March,286.5,96.3,1.0,28.35,7.89,7.97,4.96
March,286.5,96.3,1.0,28.35,7.89,7.97,0.73
March,286.5,96.3,1.0,28.35,7.89,7.97,0.61
March,286.5,96.3,1.0,28.35,7.89,7.97,3.65
March,286.5,96.3,1.0,28.35,7.89,7.97,2.93
March,286.5,96.3,1.0,28.35,7.89,7.97,1.44
March,286.5,96.3,1.0,28.35,7.89,7.97,0.49
March,286.5,96.3,1.0,28.35,7.89,7.97,0.52
March,286.5,96.3,1.0,28.35,7.89,7.97,4.48
March,286.5,96.3,1.0,28.35,7.89,7.97,1.04
March,286.5,96.3,1.0,28.35,7.89,7.97,1.68
March,286.5,96.3,1.0,28.35,7.89,7.97,1.21
March,286.5,96.3,1.0,28.35,7.89,7.97,1.84
March,286.5,96.3,1.0,28.35,7.89,7.97,0.44
March,286.5,96.3,1.0,28.35,7.89,7.97,2.64
March,286.5,96.3,1.0,28.35,7.89,7.97,0.43
March,286.5,96.3,1.0,28.35,7.89,7.97,4.02
March,286.5,96.3,1.0,28.35,7.89,7.97,1.25
March,286.5,96.3,1.0,28.35,7.89,7.97,2.75
March,286.5,96.3,1.0,28.35,7.89,7.97,4.41
March,286.5,96.3,1.0,28.35,7.89,7.97,3.29
March,286.5,96.3,1.0,28.35,7.89,7.97,2.71
March,286.5,96.3,1.0,28.35,7.89,7.97,1.69
March,286.5,96.3,1.0,28.35,7.89,7.97,1.73
March,286.5,96.3,1.0,28.35,7.89,7.97,3.38
March,286.5,96.3,1.0,28.35,7.89,7.97,4.97
March,286.5,96.3,1.0,28.35,7.89,7.97,3.34
March,286.5,96.3,1.0,28.35,7.89,7.97,2.83
March,286.5,96.3,1.0,28.35,7.89,7.97,3.68
March,286.5,96.3,1.0,28.35,7.89,7.97,2.38
March,286.5,96.3,1.0,28.35,7.89,7.97,0.39
March,286.5,96.3,1.0,28.35,7.89,7.97,2.86
March,286.5,96.3,1.0,28.35,7.89,7.97,4.79
March,286.5,96.3,1.0,28.35,7.89,7.97,0.96
March,286.5,96.3,1.0,28.35,7.89,7.97,3.48
March,286.5,96.3,1.0,28.35,7.89,7.97,1.08
March,286.5,96.3,1.0,28.35,7.89,7.97,2.73
March,286.5,96.3,1.0,28.35,7.89,7.97,0.57
March,286.5,96.3,1.0,28.35,7.89,7.97,2.31
March,286.5,96.3,1.0,28.35,7.89,7.97,3.81
March,286.5,96.3,1.0,28.35,7.89,7.97,1.8
March,286.5,96.3,1.0,28.35,7.89,7.97,3.36
March,286.5,96.3,1.0,28.35,7.89,7.97,4.0
March,286.5,96.3,1.0,28.35,7.89,7.97,4.64
March,286.5,96.3,1.0,28.35,7.89,7.97,1.25
March,286.5,96.3,1.0,28.35,7.89,7.97,2.06
March,286.5,96.3,1.0,28.35,7.89,7.97,0.85
March,286.5,96.3,1.0,28.35,7.89,7.97,4.96
March,286.5,96.3,1.0,28.35,7.89,7.97,4.64
March,286.5,96.3,1.0,28.35,7.89,7.97,2.75
March,286.5,96.3,1.0,28.35,7.89,7.97,4.23
March,286.5,96.3,1.0,28.35,7.89,7.97,2.65
March,286.5,96.3,1.0,28.35,7.89,7.97,3.16
March,286.5,96.3,1.0,28.35,7.89,7.97,0.54
March,286.5,96.3,1.0,28.35,7.89,7.97,3.8
March,286.5,96.3,1.0,28.35,7.89,7.97,0.73
March,286.5,96.3,1.0,28.35,7.89,7.97,4.15
March,286.5,96.3,1.0,28.35,7.89,7.97,3.93
March,286.5,96.3,1.0,28.35,7.89,7.97,3.57
March,286.5,96.3,1.0,28.35,7.89,7.97,0.28
March,286.5,96.3,1.0,28.35,7.89,7.97,1.59
March,286.5,96.3,1.0,28.35,7.89,7.97,1.39
March,286.5,96.3,1.0,28.35,7.89,7.97,1.86
March,286.5,96.3,1.0,28.35,7.89,7.97,0.53
March,286.5,96.3,1.0,28.35,7.89,7.97,4.69
March,286.5,96.3,1.0,28.35,7.89,7.97,2.81
March,286.5,96.3,1.0,28.35,7.89,7.97,1.6
March,286.5,96.3,1.0,28.35,7.89,7.97,2.05
March,286.5,96.3,1.0,28.35,7.89,7.97,2.29
March,286.5,96.3,1.0,28.35,7.89,7.97,3.04
March,286.5,96.3,1.0,28.35,7.89,7.97,2.63
March,286.5,96.3,1.0,28.35,7.89,7.97,4.61
March,286.5,96.3,1.0,28.35,7.89,7.97,2.54
March,286.5,96.3,1.0,28.35,7.89,7.97,4.96
March,286.5,96.3,1.0,28.35,7.89,7.97,4.27
March,286.5,96.3,1.0,28.35,7.89,7.97,1.12
March,286.5,96.3,1.0,28.35,7.89,7.97,4.66
March,286.5,96.3,1.0,28.35,7.89,7.97,0.67
March,286.5,96.3,1.0,28.35,7.89,7.97,4.11
March,286.5,96.3,1.0,28.35,7.89,7.97,1.97
March,286.5,96.3,1.0,28.35,7.89,7.97,4.4
March,286.5,96.3,1.0,28.35,7.89,7.97,4.35
March,286.5,96.3,1.0,28.35,7.89,7.97,4.05
March,286.5,96.3,1.0,28.35,7.89,7.97,3.97
March,286.5,96.3,1.0,28.35,7.89,7.97,1.59
March,286.5,96.3,1.0,28.35,7.89,7.97,0.5
March,286.5,96.3,1.0,28.35,7.89,7.97,2.07
March,286.5,96.3,1.0,28.35,7.89,7.97,0.95
March,286.5,96.3,1.0,28.35,7.89,7.97,3.51
March,286.5,96.3,1.0,28.35,7.89,7.97,1.8
March,286.5,96.3,1.0,28.35,7.89,7.97,4.88
March,286.5,96.3,1.0,28.35,7.89,7.97,3.24
March,286.5,96.3,1.0,28.35,7.89,7.97,4.13
March,286.5,96.3,1.0,28.35,7.89,7.97,0.75
March,286.5,96.3,1.0,28.35,7.89,7.97,4.32
March,286.5,96.3,1.0,28.35,7.89,7.97,4.62
March,286.5,96.3,1.0,28.35,7.89,7.97,2.49
March,286.5,96.3,1.0,28.35,7.89,7.97,3.07
March,286.5,96.3,1.0,28.35,7.89,7.97,3.85
March,286.5,96.3,1.0,28.35,7.89,7.97,0.96
March,286.5,96.3,1.0,28.35,7.89,7.97,2.56
March,286.5,96.3,1.0,28.35,7.89,7.97,2.05
March,286.5,96.3,1.0,28.35,7.89,7.97,0.82
March,286.5,96.3,1.0,28.35,7.89,7.97,1.9
March,286.5,96.3,1.0,28.35,7.89,7.97,0.43
March,286.5,96.3,1.0,28.35,7.89,7.97,0.23
March,286.5,96.3,1.0,28.35,7.89,7.97,0.76
March,286.5,96.3,1.0,28.35,7.89,7.97,4.82
March,286.5,96.3,1.0,28.35,7.89,7.97,2.79
March,286.5,96.3,1.0,28.35,7.89,7.97,4.83
March,286.5,96.3,1.0,28.35,7.89,7.97,2.22
March,286.5,96.3,1.0,28.35,7.89,7.97,1.63
March,286.5,96.3,1.0,28.35,7.89,7.97,2.58
March,286.5,96.3,1.0,28.35,7.89,7.97,2.25
March,286.5,96.3,1.0,28.35,7.89,7.97,0.62
March,286.5,96.3,1.0,28.35,7.89,7.97,3.24
March,286.5,96.3,1.0,28.35,7.89,7.97,1.16
March,286.5,96.3,1.0,28.35,7.89,7.97,3.14
March,286.5,96.3,1.0,28.35,7.89,7.97,3.29
March,286.5,96.3,1.0,28.35,7.89,7.97,0.84
March,286.5,96.3,1.0,28.35,7.89,7.97,0.4
March,286.5,96.3,1.0,28.35,7.89,7.97,3.93
March,286.5,96.3,1.0,28.35,7.89,7.97,2.35
March,286.5,96.3,1.0,28.35,7.89,7.97,0.39
March,286.5,96.3,1.0,28.35,7.89,7.97,4.97
March,286.5,96.3,1.0,28.35,7.89,7.97,0.38
March,286.5,96.3,1.0,28.35,7.89,7.97,3.51
March,286.5,96.3,1.0,28.35,7.89,7.97,4.92
March,286.5,96.3,1.0,28.35,7.89,7.97,1.27
March,286.5,96.3,1.0,28.35,7.89,7.97,0.8
March,286.5,96.3,1.0,28.35,7.89,7.97,0.69
March,286.5,96.3,1.0,28.35,7.89,7.97,1.59
March,286.5,96.3,1.0,28.35,7.89,7.97,0.6
March,286.5,96.3,1.0,28.35,7.89,7.97,3.49
March,286.5,96.3,1.0,28.35,7.89,7.97,0.41
March,286.5,96.3,1.0,28.35,7.89,7.97,2.6
March,286.5,96.3,1.0,28.35,7.89,7.97,4.98
March,286.5,96.3,1.0,28.35,7.89,7.97,4.09
March,286.5,96.3,1.0,28.35,7.89,7.97,3.11
March,286.5,96.3,1.0,28.35,7.89,7.97,1.6
March,286.5,96.3,1.0,28.35,7.89,7.97,3.16
March,286.5,96.3,1.0,28.35,7.89,7.97,2.68
March,286.5,96.3,1.0,28.35,7.89,7.97,2.19
March,286.5,96.3,1.0,28.35,7.89,7.97,0.74
March,286.5,96.3,1.0,28.35,7.89,7.97,4.44
March,286.5,96.3,1.0,28.35,7.89,7.97,2.3
March,286.5,96.3,1.0,28.35,7.89,7.97,1.05
March,286.5,96.3,1.0,28.35,7.89,7.97,1.9
March,286.5,96.3,1.0,28.35,7.89,7.97,2.13
March,286.5,96.3,1.0,28.35,7.89,7.97,4.15
March,286.5,96.3,1.0,28.35,7.89,7.97,3.69
March,286.5,96.3,1.0,28.35,7.89,7.97,3.87
March,286.5,96.3,1.0,28.35,7.89,7.97,0.15
March,286.5,96.3,1.0,28.35,7.89,7.97,2.14
March,286.5,96.3,1.0,28.35,7.89,7.97,2.46
March,286.5,96.3,1.0,28.35,7.89,7.97,0.19
March,286.5,96.3,1.0,28.35,7.89,7.97,1.37
March,286.5,96.3,1.0,28.35,7.89,7.97,3.83
March,286.5,96.3,1.0,28.35,7.89,7.97,0.77
March,286.5,96.3,1.0,28.35,7.89,7.97,2.72
March,286.5,96.3,1.0,28.35,7.89,7.97,1.15
March,286.5,96.3,1.0,28.35,7.89,7.97,0.16
March,286.5,96.3,1.0,28.35,7.89,7.97,1.28
March,286.5,96.3,1.0,28.35,7.89,7.97,4.88
March,286.5,96.3,1.0,28.35,7.89,7.97,4.03
March,286.5,96.3,1.0,28.35,7.89,7.97,4.8
March,286.5,96.3,1.0,28.35,7.89,7.97,2.49
March,286.5,96.3,1.0,28.35,7.89,7.97,0.64
March,286.5,96.3,1.0,28.35,7.89,7.97,2.79
March,286.5,96.3,1.0,28.35,7.89,7.97,2.33
March,286.5,96.3,1.0,28.35,7.89,7.97,4.24
March,286.5,96.3,1.0,28.35,7.89,7.97,0.58
March,286.5,96.3,1.0,28.35,7.89,7.97,2.49
March,286.5,96.3,1.0,28.35,7.89,7.97,0.84
March,286.5,96.3,1.0,28.35,7.89,7.97,1.69
March,286.5,96.3,1.0,28.35,7.89,7.97,3.71
March,286.5,96.3,1.0,28.35,7.89,7.97,2.43
March,286.5,96.3,1.0,28.35,7.89,7.97,1.94
March,286.5,96.3,1.0,28.35,7.89,7.97,2.03
March,286.5,96.3,1.0,28.35,7.89,7.97,2.35
March,286.5,96.3,1.0,28.35,7.89,7.97,3.95
March,286.5,96.3,1.0,28.35,7.89,7.97,4.47
March,286.5,96.3,1.0,28.35,7.89,7.97,4.78
March,286.5,96.3,1.0,28.35,7.89,7.97,3.96
March,286.5,96.3,1.0,28.35,7.89,7.97,1.65
March,286.5,96.3,1.0,28.35,7.89,7.97,3.47
March,286.5,96.3,1.0,28.35,7.89,7.97,2.24
March,286.5,96.3,1.0,28.35,7.89,7.97,1.35
March,286.5,96.3,1.0,28.35,7.89,7.97,4.22
March,286.5,96.3,1.0,28.35,7.89,7.97,0.29
March,286.5,96.3,1.0,28.35,7.89,7.97,4.52
March,286.5,96.3,1.0,28.35,7.89,7.97,2.36
March,286.5,96.3,1.0,28.35,7.89,7.97,3.22
March,286.5,96.3,1.0,28.35,7.89,7.97,3.33
March,286.5,96.3,1.0,28.35,7.89,7.97,4.49
March,286.5,96.3,1.0,28.35,7.89,7.97,3.22
March,286.5,96.3,1.0,28.35,7.89,7.97,3.11
March,286.5,96.3,1.0,28.35,7.89,7.97,0.43
March,286.5,96.3,1.0,28.35,7.89,7.97,2.64
March,286.5,96.3,1.0,28.35,7.89,7.97,0.84
March,286.5,96.3,1.0,28.35,7.89,7.97,3.71
March,286.5,96.3,1.0,28.35,7.89,7.97,2.61
March,286.5,96.3,1.0,28.35,7.89,7.97,3.43
March,286.5,96.3,1.0,28.35,7.89,7.97,0.3
March,286.5,96.3,1.0,28.35,7.89,7.97,0.52
March,286.5,96.3,1.0,28.35,7.89,7.97,3.61
March,286.5,96.3,1.0,28.35,7.89,7.97,0.45
March,286.5,96.3,1.0,28.35,7.89,7.97,0.45
March,286.5,96.3,1.0,28.35,7.89,7.97,0.16
March,286.5,96.3,1.0,28.35,7.89,7.97,4.79
March,286.5,96.3,1.0,28.35,7.89,7.97,3.71
March,286.5,96.3,1.0,28.35,7.89,7.97,1.83
March,286.5,96.3,1.0,28.35,7.89,7.97,1.55
March,286.5,96.3,1.0,28.35,7.89,7.97,1.81
March,286.5,96.3,1.0,28.35,7.89,7.97,3.9
March,286.5,96.3,1.0,28.35,7.89,7.97,3.34
March,286.5,96.3,1.0,28.35,7.89,7.97,1.01
March,286.5,96.3,1.0,28.35,7.89,7.97,0.95
March,286.5,96.3,1.0,28.35,7.89,7.97,0.58
March,286.5,96.3,1.0,28.35,7.89,7.97,3.34
March,286.5,96.3,1.0,28.35,7.89,7.97,3.85
March,286.5,96.3,1.0,28.35,7.89,7.97,1.4
March,286.5,96.3,1.0,28.35,7.89,7.97,0.2
March,286.5,96.3,1.0,28.35,7.89,7.97,0.5
March,286.5,96.3,1.0,28.35,7.89,7.97,4.84
March,286.5,96.3,1.0,28.35,7.89,7.97,1.55
March,286.5,96.3,1.0,28.35,7.89,7.97,3.87
March,286.5,96.3,1.0,28.35,7.89,7.97,3.16
March,286.5,96.3,1.0,28.35,7.89,7.97,1.97
March,286.5,96.3,1.0,28.35,7.89,7.97,1.11
March,286.5,96.3,1.0,28.35,7.89,7.97,0.69
March,286.5,96.3,1.0,28.35,7.89,7.97,3.11
March,286.5,96.3,1.0,28.35,7.89,7.97,3.9
March,286.5,96.3,1.0,28.35,7.89,7.97,3.26
March,286.5,96.3,1.0,28.35,7.89,7.97,2.7
March,286.5,96.3,1.0,28.35,7.89,7.97,0.31
March,286.5,96.3,1.0,28.35,7.89,7.97,4.85
March,286.5,96.3,1.0,28.35,7.89,7.97,4.01
March,286.5,96.3,1.0,28.35,7.89,7.97,1.53
March,286.5,96.3,1.0,28.35,7.89,7.97,4.9
March,286.5,96.3,1.0,28.35,7.89,7.97,3.05
March,286.5,96.3,1.0,28.35,7.89,7.97,2.95
March,286.5,96.3,1.0,28.35,7.89,7.97,3.77
March,286.5,96.3,1.0,28.35,7.89,7.97,4.08
March,286.5,96.3,1.0,28.35,7.89,7.97,3.32
March,286.5,96.3,1.0,28.35,7.89,7.97,0.73
March,286.5,96.3,1.0,28.35,7.89,7.97,1.76
March,286.5,96.3,1.0,28.35,7.89,7.97,4.65
March,286.5,96.3,1.0,28.35,7.89,7.97,1.2
March,286.5,96.3,1.0,28.35,7.89,7.97,1.92
March,286.5,96.3,1.0,28.35,7.89,7.97,2.22
March,286.5,96.3,1.0,28.35,7.89,7.97,2.25
March,286.5,96.3,1.0,28.35,7.89,7.97,3.1
March,286.5,96.3,1.0,28.35,7.89,7.97,4.72
March,286.5,96.3,1.0,28.35,7.89,7.97,1.28
March,286.5,96.3,1.0,28.35,7.89,7.97,0.7
March,286.5,96.3,1.0,28.35,7.89,7.97,1.07
March,286.5,96.3,1.0,28.35,7.89,7.97,4.45
March,286.5,96.3,1.0,28.35,7.89,7.97,3.26
March,286.5,96.3,1.0,28.35,7.89,7.97,1.5
March,286.5,96.3,1.0,28.35,7.89,7.97,4.1
March,286.5,96.3,1.0,28.35,7.89,7.97,4.32
March,286.5,96.3,1.0,28.35,7.89,7.97,4.25
March,286.5,96.3,1.0,28.35,7.89,7.97,4.6
March,286.5,96.3,1.0,28.35,7.89,7.97,1.34
March,286.5,96.3,1.0,28.35,7.89,7.97,3.8
March,286.5,96.3,1.0,28.35,7.89,7.97,2.36
March,286.5,96.3,1.0,28.35,7.89,7.97,4.23
March,286.5,96.3,1.0,28.35,7.89,7.97,3.67
March,286.5,96.3,1.0,28.35,7.89,7.97,3.9
March,286.5,96.3,1.0,28.35,7.89,7.97,3.32
March,286.5,96.3,1.0,28.35,7.89,7.97,0.97
March,286.5,96.3,1.0,28.35,7.89,7.97,2.77
March,286.5,96.3,1.0,28.35,7.89,7.97,4.92
March,286.5,96.3,1.0,28.35,7.89,7.97,4.69
March,286.5,96.3,1.0,28.35,7.89,7.97,0.31
March,286.5,96.3,1.0,28.35,7.89,7.97,0.91
March,286.5,96.3,1.0,28.35,7.89,7.97,0.75
March,286.5,96.3,1.0,28.35,7.89,7.97,3.66
March,286.5,96.3,1.0,28.35,7.89,7.97,4.11
March,286.5,96.3,1.0,28.35,7.89,7.97,1.15
March,286.5,96.3,1.0,28.35,7.89,7.97,2.58
March,286.5,96.3,1.0,28.35,7.89,7.97,4.22
March,286.5,96.3,1.0,28.35,7.89,7.97,3.69
March,286.5,96.3,1.0,28.35,7.89,7.97,2.76
March,286.5,96.3,1.0,28.35,7.89,7.97,2.99
March,286.5,96.3,1.0,28.35,7.89,7.97,2.59
March,286.5,96.3,1.0,28.35,7.89,7.97,1.56
March,286.5,96.3,1.0,28.35,7.89,7.97,2.87
March,286.5,96.3,1.0,28.35,7.89,7.97,3.48
March,286.5,96.3,1.0,28.35,7.89,7.97,4.38
March,286.5,96.3,1.0,28.35,7.89,7.97,3.22
March,286.5,96.3,1.0,28.35,7.89,7.97,3.83
March,286.5,96.3,1.0,28.35,7.89,7.97,0.88
March,286.5,96.3,1.0,28.35,7.89,7.97,2.36
March,286.5,96.3,1.0,28.35,7.89,7.97,0.15
March,286.5,96.3,1.0,28.35,7.89,7.97,1.31
March,286.5,96.3,1.0,28.35,7.89,7.97,3.66
March,286.5,96.3,1.0,28.35,7.89,7.97,4.96
March,286.5,96.3,1.0,28.35,7.89,7.97,0.59
March,286.5,96.3,1.0,28.35,7.89,7.97,2.07
March,286.5,96.3,1.0,28.35,7.89,7.97,4.02
March,286.5,96.3,1.0,28.35,7.89,7.97,1.1
March,286.5,96.3,1.0,28.35,7.89,7.97,2.82
March,286.5,96.3,1.0,28.35,7.89,7.97,3.69
March,286.5,96.3,1.0,28.35,7.89,7.97,3.12
March,286.5,96.3,1.0,28.35,7.89,7.97,1.02
March,286.5,96.3,1.0,28.35,7.89,7.97,1.84
March,286.5,96.3,1.0,28.35,7.89,7.97,3.94
March,286.5,96.3,1.0,28.35,7.89,7.97,2.82
March,286.5,96.3,1.0,28.35,7.89,7.97,0.13
March,286.5,96.3,1.0,28.35,7.89,7.97,3.83
March,286.5,96.3,1.0,28.35,7.89,7.97,0.27
March,286.5,96.3,1.0,28.35,7.89,7.97,3.75
March,286.5,96.3,1.0,28.35,7.89,7.97,1.09
March,286.5,96.3,1.0,28.35,7.89,7.97,4.79
March,286.5,96.3,1.0,28.35,7.89,7.97,1.9
March,286.5,96.3,1.0,28.35,7.89,7.97,1.7
March,286.5,96.3,1.0,28.35,7.89,7.97,0.83
March,286.5,96.3,1.0,28.35,7.89,7.97,1.6
March,286.5,96.3,1.0,28.35,7.89,7.97,4.4
March,286.5,96.3,1.0,28.35,7.89,7.97,4.98
March,286.5,96.3,1.0,28.35,7.89,7.97,1.9
March,286.5,96.3,1.0,28.35,7.89,7.97,2.3
March,286.5,96.3,1.0,28.35,7.89,7.97,3.64
March,286.5,96.3,1.0,28.35,7.89,7.97,4.44
March,286.5,96.3,1.0,28.35,7.89,7.97,3.01
March,286.5,96.3,1.0,28.35,7.89,7.97,2.02
March,286.5,96.3,1.0,28.35,7.89,7.97,2.12
March,286.5,96.3,1.0,28.35,7.89,7.97,3.51
March,286.5,96.3,1.0,28.35,7.89,7.97,0.12
March,286.5,96.3,1.0,28.35,7.89,7.97,3.14
March,286.5,96.3,1.0,28.35,7.89,7.97,1.84
March,286.5,96.3,1.0,28.35,7.89,7.97,3.99
March,286.5,96.3,1.0,28.35,7.89,7.97,0.56
March,286.5,96.3,1.0,28.35,7.89,7.97,2.98
March,286.5,96.3,1.0,28.35,7.89,7.97,2.46
March,286.5,96.3,1.0,28.35,7.89,7.97,3.25
March,286.5,96.3,1.0,28.35,7.89,7.97,0.42
